action,Length
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,77
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,72
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,79
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,68
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,69
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,75
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
3,64
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,50
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,68
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,65
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,77
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,78
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,60
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
4,74
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,70
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,66
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,56
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
5,62
